date,erva,age,susceptible,infected detected,infected undetected,infected,exposed,recovered,First dose,Second dose,ward,icu,death,First dose cumulative,Second dose cumulative
2020-09-05,Åland,0-9,3228.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-09-06,Åland,0-9,3228.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-09-07,Åland,0-9,3228.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-09-08,Åland,0-9,3228.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-09-09,Åland,0-9,3228.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-09-10,Åland,0-9,3228.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-09-11,Åland,0-9,3228.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-09-12,Åland,0-9,3228.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-09-13,Åland,0-9,3228.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-09-14,Åland,0-9,3228.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-09-15,Åland,0-9,3228.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-09-16,Åland,0-9,3228.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-09-17,Åland,0-9,3228.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-09-18,Åland,0-9,3228.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-09-19,Åland,0-9,3228.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-09-20,Åland,0-9,3228.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-09-21,Åland,0-9,3228.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-09-22,Åland,0-9,3227.5857740585775,0.0376569037656903,0.376569037656903,0.23670053795576762,0.17752540346682572,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-09-23,Åland,0-9,3227.5857740585775,0.0376569037656903,0.376569037656903,0.23670053795576762,0.17752540346682572,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-09-24,Åland,0-9,3227.5857740585775,0.0376569037656903,0.376569037656903,0.23670053795576762,0.17752540346682572,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-09-25,Åland,0-9,3227.5857740585775,0.0376569037656903,0.376569037656903,0.23670053795576762,0.17752540346682572,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-09-26,Åland,0-9,3227.5857740585775,0.0376569037656903,0.376569037656903,0.23670053795576762,0.17752540346682572,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-09-27,Åland,0-9,3227.5857740585775,0.0376569037656903,0.376569037656903,0.23670053795576762,0.17752540346682572,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-09-28,Åland,0-9,3227.5857740585775,0.0376569037656903,0.376569037656903,0.23670053795576762,0.17752540346682572,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-09-29,Åland,0-9,3228.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-09-30,Åland,0-9,3228.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-10-01,Åland,0-9,3228.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-10-02,Åland,0-9,3228.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-10-03,Åland,0-9,3228.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-10-04,Åland,0-9,3228.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-10-05,Åland,0-9,3228.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-10-06,Åland,0-9,3228.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-10-07,Åland,0-9,3228.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-10-08,Åland,0-9,3227.7155172413795,0.0258620689655172,0.258620689655172,0.16256157635467952,0.12192118226600963,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-10-09,Åland,0-9,3227.7155172413795,0.0258620689655172,0.258620689655172,0.16256157635467952,0.12192118226600963,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-10-10,Åland,0-9,3227.146551724138,0.0775862068965516,0.775862068965516,0.4876847290640386,0.36576354679802897,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-10-11,Åland,0-9,3227.146551724138,0.0775862068965516,0.775862068965516,0.4876847290640386,0.36576354679802897,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-10-12,Åland,0-9,3226.862068965517,0.1034482758620688,1.034482758620688,0.6502463054187181,0.48768472906403854,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-10-13,Åland,0-9,3226.4741379310344,0.1387147335423195,1.3871473354231951,0.8719211822660083,0.6539408866995062,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-10-14,Åland,0-9,3226.4741379310344,0.1387147335423195,1.3871473354231951,0.8719211822660083,0.6539408866995062,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-10-15,Åland,0-9,3226.7586206896553,0.11285266457680229,1.128526645768023,0.7093596059113286,0.5320197044334964,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-10-16,Åland,0-9,3226.7586206896553,0.11285266457680229,1.128526645768023,0.7093596059113286,0.5320197044334964,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-10-17,Åland,0-9,3227.3275862068967,0.0611285266457679,0.611285266457679,0.3842364532019696,0.2881773399014772,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-10-18,Åland,0-9,3227.3275862068967,0.0611285266457679,0.611285266457679,0.3842364532019696,0.2881773399014772,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-10-19,Åland,0-9,3227.612068965517,0.0352664576802507,0.35266457680250696,0.2216748768472901,0.16625615763546756,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-10-20,Åland,0-9,3227.4159292035397,0.0530973451327433,0.530973451327433,0.33375474083438644,0.25031605562578985,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-10-21,Åland,0-9,3227.4159292035397,0.0530973451327433,0.530973451327433,0.33375474083438644,0.25031605562578985,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-10-22,Åland,0-9,3223.9115044247787,0.37168141592920306,3.7168141592920305,2.3362831858407045,1.7522123893805284,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-10-23,Åland,0-9,3223.9115044247787,0.37168141592920306,3.7168141592920305,2.3362831858407045,1.7522123893805284,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-10-24,Åland,0-9,3223.327433628319,0.42477876106194634,4.247787610619463,2.670037926675091,2.0025284450063183,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-10-25,Åland,0-9,3223.327433628319,0.42477876106194634,4.247787610619463,2.670037926675091,2.0025284450063183,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-10-26,Åland,0-9,3223.327433628319,0.42477876106194634,4.247787610619463,2.670037926675091,2.0025284450063183,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-10-27,Åland,0-9,3223.9115044247787,0.37168141592920306,3.7168141592920305,2.3362831858407045,1.7522123893805284,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-10-28,Åland,0-9,3223.109578702633,0.44458375430609437,4.445837543060944,2.7945264556383074,2.0958948417287306,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-10-29,Åland,0-9,3226.614003481394,0.1259996835096346,1.2599968350963462,0.791998010631989,0.5939985079739918,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-10-30,Åland,0-9,3225.010152037102,0.27180436026341726,2.7180436026341726,1.7084845502271941,1.2813634126703957,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-10-31,Åland,0-9,3225.5942228335625,0.21870701513067392,2.187070151306739,1.3747298093928073,1.0310473570446055,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-11-01,Åland,0-9,3225.5942228335625,0.21870701513067392,2.187070151306739,1.3747298093928073,1.0310473570446055,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-11-02,Åland,0-9,3225.5942228335625,0.21870701513067392,2.187070151306739,1.3747298093928073,1.0310473570446055,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-11-03,Åland,0-9,3223.8087605893847,0.3810217646013865,3.810217646013865,2.3949939489230005,1.7962454616922505,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-11-04,Åland,0-9,3221.9324929452637,0.5515915504305641,5.5159155043056405,3.467146888420688,2.6003601663155163,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-11-05,Åland,0-9,3221.9324929452637,0.5515915504305641,5.5159155043056405,3.467146888420688,2.6003601663155163,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-11-06,Åland,0-9,3223.5363443895553,0.40578687367678146,4.057868736767815,2.5506603488254833,1.9129952616191126,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-11-07,Åland,0-9,3223.5363443895553,0.40578687367678146,4.057868736767815,2.5506603488254833,1.9129952616191126,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-11-08,Åland,0-9,3223.5363443895553,0.40578687367678146,4.057868736767815,2.5506603488254833,1.9129952616191126,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-11-09,Åland,0-9,3223.5363443895553,0.40578687367678146,4.057868736767815,2.5506603488254833,1.9129952616191126,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-11-10,Åland,0-9,3225.321806633733,0.2434721242060689,2.434721242060689,1.53039620929529,1.1477971569714676,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-11-11,Åland,0-9,3228.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-11-12,Åland,0-9,3228.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-11-13,Åland,0-9,3228.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-11-14,Åland,0-9,3228.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-11-15,Åland,0-9,3228.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-11-16,Åland,0-9,3228.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-11-17,Åland,0-9,3228.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-11-18,Åland,0-9,3226.780130920293,0.1108971890643048,1.1089718906430481,0.6970680455470588,0.5228010341602941,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-11-19,Åland,0-9,3226.780130920293,0.1108971890643048,1.1089718906430481,0.6970680455470588,0.5228010341602941,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-11-20,Åland,0-9,3226.780130920293,0.1108971890643048,1.1089718906430481,0.6970680455470588,0.5228010341602941,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-11-21,Åland,0-9,3226.170196380439,0.16634578359645721,1.6634578359645722,1.0456020683205882,0.7842015512404411,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-11-22,Åland,0-9,3226.170196380439,0.16634578359645721,1.6634578359645722,1.0456020683205882,0.7842015512404411,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-11-23,Åland,0-9,3226.170196380439,0.16634578359645721,1.6634578359645722,1.0456020683205882,0.7842015512404411,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-11-24,Åland,0-9,3226.170196380439,0.16634578359645721,1.6634578359645722,1.0456020683205882,0.7842015512404411,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-11-25,Åland,0-9,3227.390065460146,0.0554485945321524,0.5544859453215241,0.3485340227735294,0.26140051708014705,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-11-26,Åland,0-9,3227.390065460146,0.0554485945321524,0.5544859453215241,0.3485340227735294,0.26140051708014705,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-11-27,Åland,0-9,3227.390065460146,0.0554485945321524,0.5544859453215241,0.3485340227735294,0.26140051708014705,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-11-28,Åland,0-9,3227.449298469388,0.050063775510204,0.50063775510204,0.31468658892128226,0.2360149416909617,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-11-29,Åland,0-9,3227.449298469388,0.050063775510204,0.50063775510204,0.31468658892128226,0.2360149416909617,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-11-30,Åland,0-9,3226.898596938776,0.100127551020408,1.00127551020408,0.6293731778425645,0.4720298833819234,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-12-01,Åland,0-9,3226.898596938776,0.100127551020408,1.00127551020408,0.6293731778425645,0.4720298833819234,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-12-02,Åland,0-9,3226.898596938776,0.100127551020408,1.00127551020408,0.6293731778425645,0.4720298833819234,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-12-03,Åland,0-9,3226.898596938776,0.100127551020408,1.00127551020408,0.6293731778425645,0.4720298833819234,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-12-04,Åland,0-9,3226.898596938776,0.100127551020408,1.00127551020408,0.6293731778425645,0.4720298833819234,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-12-05,Åland,0-9,3227.449298469388,0.050063775510204,0.50063775510204,0.31468658892128226,0.2360149416909617,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-12-06,Åland,0-9,3227.449298469388,0.050063775510204,0.50063775510204,0.31468658892128226,0.2360149416909617,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-12-07,Åland,0-9,3228.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-12-08,Åland,0-9,3225.6590909090905,0.21280991735537189,2.1280991735537187,1.3376623376623373,1.003246753246753,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-12-09,Åland,0-9,3225.6590909090905,0.21280991735537189,2.1280991735537187,1.3376623376623373,1.003246753246753,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-12-10,Åland,0-9,3224.8787878787875,0.2837465564738292,2.8374655647382916,1.783549783549783,1.3376623376623373,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-12-11,Åland,0-9,3222.537878787879,0.4965564738292011,4.965564738292011,3.121212121212121,2.340909090909091,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-12-12,Åland,0-9,3222.537878787879,0.4965564738292011,4.965564738292011,3.121212121212121,2.340909090909091,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-12-13,Åland,0-9,3221.757575757576,0.5674931129476584,5.674931129476583,3.567099567099566,2.6753246753246747,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-12-14,Åland,0-9,3221.757575757576,0.5674931129476584,5.674931129476583,3.567099567099566,2.6753246753246747,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-12-15,Åland,0-9,3223.3796542379946,0.42003143290956924,4.200314329095693,2.640197578288721,1.9801481837165407,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-12-16,Åland,0-9,3219.7855011855445,0.7467726194959832,7.467726194959832,4.69399932254618,3.520499491909635,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-12-17,Åland,0-9,3219.128142994867,0.8065324550120916,8.065324550120916,5.0696325743617185,3.8022244307712887,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-12-18,Åland,0-9,3220.750221475286,0.6590707749740025,6.590707749740025,4.142730585550872,3.107047939163154,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-12-19,Åland,0-9,3220.031390864796,0.7244190122912852,7.244190122912853,4.553490934402364,3.4151182008017735,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-12-20,Åland,0-9,3219.3740326741186,0.7841788478073936,7.841788478073935,4.929124186217901,3.696843139663426,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-12-21,Åland,0-9,3219.3740326741186,0.7841788478073936,7.841788478073935,4.929124186217901,3.696843139663426,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-12-22,Åland,0-9,3214.8259141320664,1.1976441698121443,11.976441698121443,7.528049067390621,5.646036800542966,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-12-23,Åland,0-9,3218.420067184517,0.8709029832257305,8.709029832257304,5.474247323133163,4.105685492349872,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-12-24,Åland,0-9,3210.8286727154245,1.5610297531432225,15.610297531432224,9.812187019757397,7.359140264818048,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-12-25,Åland,0-9,3210.7950820184087,1.5640834528719443,15.640834528719443,9.831381703766505,7.373536277824879,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-12-26,Åland,0-9,3207.7518060913685,1.8407449007846854,18.407449007846854,11.570396519218022,8.677797389413517,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-12-27,Åland,0-9,3207.684624697337,1.8468523002421293,18.468523002421293,11.608785887236241,8.70658941542718,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-12-28,Åland,0-9,3207.684624697337,1.8468523002421293,18.468523002421293,11.608785887236241,8.70658941542718,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-12-29,Åland,0-9,3209.9680980664034,1.6392638121451673,16.39263812145167,10.303943962055335,7.727957971541501,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-12-30,Åland,0-9,3209.9680980664034,1.6392638121451673,16.39263812145167,10.303943962055335,7.727957971541501,0,0.0,0.0,0.0,0.0,0.0,0,0
2020-12-31,Åland,0-9,3218.2512848106066,0.8862468353993773,8.862468353993773,5.570694393938943,4.1780207954542075,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-01-01,Åland,0-9,3218.2578371722443,0.8856511661596405,8.856511661596404,5.566950187289168,4.175212640466875,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-01-02,Åland,0-9,3221.274074763905,0.6114477487358843,6.114477487358842,3.843385849196986,2.8825393868977396,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-01-03,Åland,0-9,3222.0330484330484,0.5424501424501424,5.4245014245014245,3.4096866096866094,2.557264957264957,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-01-04,Åland,0-9,3222.0330484330484,0.5424501424501424,5.4245014245014245,3.4096866096866094,2.557264957264957,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-01-05,Åland,0-9,3222.857309385554,0.4675173285860308,4.675173285860308,2.9386803511121937,2.2040102633341454,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-01-06,Åland,0-9,3221.7777019700684,0.5656634572665106,5.656634572665106,3.555598874246638,2.6666991556849786,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-01-07,Åland,0-9,3222.5235709159374,0.4978571894602428,4.978571894602428,3.129388048035812,2.3470410360268588,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-01-08,Åland,0-9,3222.189832446321,0.5281970503344547,5.281970503344548,3.3200957449594295,2.490071808719572,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-01-09,Åland,0-9,3222.3958976844474,0.5094638468684269,5.09463846868427,3.202344180315827,2.40175813523687,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-01-10,Åland,0-9,3223.1417666303164,0.4416575790621591,4.416575790621591,2.776133354105,2.08210001557875,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-01-11,Åland,0-9,3223.1417666303164,0.4416575790621591,4.416575790621591,2.776133354105,2.08210001557875,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-01-12,Åland,0-9,3224.436516768804,0.3239530210178282,3.239530210178282,2.036276132112063,1.5272070990840472,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-01-13,Åland,0-9,3224.651659491806,0.3043945916539771,3.043945916539771,1.9133374332535704,1.4350030749401776,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-01-14,Åland,0-9,3224.651659491806,0.3043945916539771,3.043945916539771,1.9133374332535704,1.4350030749401776,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-01-15,Åland,0-9,3224.8668022148086,0.284836162290126,2.84836162290126,1.7903987343950778,1.3427990507963083,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-01-16,Åland,0-9,3225.406605922551,0.23576309794988612,2.357630979498861,1.4819394728278552,1.1114546046208915,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-01-17,Åland,0-9,3225.406605922551,0.23576309794988612,2.357630979498861,1.4819394728278552,1.1114546046208915,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-01-18,Åland,0-9,3225.406605922551,0.23576309794988612,2.357630979498861,1.4819394728278552,1.1114546046208915,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-01-19,Åland,0-9,3225.456255800219,0.23124947270733143,2.3124947270733145,1.4535681141603691,1.090176085620277,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-01-20,Åland,0-9,3226.3207204927025,0.1526617733907027,1.526617733907027,0.959588289884417,0.7196912174133128,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-01-21,Åland,0-9,3226.3207204927025,0.1526617733907027,1.526617733907027,0.959588289884417,0.7196912174133128,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-01-22,Åland,0-9,3227.185185185185,0.074074074074074,0.74074074074074,0.46560846560846514,0.34920634920634885,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-01-23,Åland,0-9,3226.3703703703704,0.148148148148148,1.48148148148148,0.9312169312169303,0.6984126984126977,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-01-24,Åland,0-9,3226.3703703703704,0.148148148148148,1.48148148148148,0.9312169312169303,0.6984126984126977,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-01-25,Åland,0-9,3226.3703703703704,0.148148148148148,1.48148148148148,0.9312169312169303,0.6984126984126977,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-01-26,Åland,0-9,3226.354074074074,0.1496296296296295,1.4962962962962951,0.9405291005290998,0.7053968253968248,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-01-27,Åland,0-9,3226.354074074074,0.1496296296296295,1.4962962962962951,0.9405291005290998,0.7053968253968248,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-01-28,Åland,0-9,3226.354074074074,0.1496296296296295,1.4962962962962951,0.9405291005290998,0.7053968253968248,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-01-29,Åland,0-9,3225.522962962963,0.225185185185185,2.2518518518518498,1.4154497354497342,1.0615873015873005,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-01-30,Åland,0-9,3226.337777777778,0.151111111111111,1.51111111111111,0.949841269841269,0.7123809523809518,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-01-31,Åland,0-9,3226.337777777778,0.151111111111111,1.51111111111111,0.949841269841269,0.7123809523809518,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-02-01,Åland,0-9,3226.337777777778,0.151111111111111,1.51111111111111,0.949841269841269,0.7123809523809518,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-02-02,Åland,0-9,3227.168888888889,0.0755555555555555,0.755555555555555,0.4749206349206345,0.3561904761904759,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-02-03,Åland,0-9,3227.168888888889,0.0755555555555555,0.755555555555555,0.4749206349206345,0.3561904761904759,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-02-04,Åland,0-9,3225.12296466386,0.2615486669218011,2.6154866692180114,1.644020192079893,1.2330151440599197,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-02-05,Åland,0-9,3225.954075774971,0.1859931113662456,1.8599311136624561,1.1690995571592582,0.8768246678694436,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-02-06,Åland,0-9,3225.954075774971,0.1859931113662456,1.8599311136624561,1.1690995571592582,0.8768246678694436,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-02-07,Åland,0-9,3225.954075774971,0.1859931113662456,1.8599311136624561,1.1690995571592582,0.8768246678694436,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-02-08,Åland,0-9,3225.954075774971,0.1859931113662456,1.8599311136624561,1.1690995571592582,0.8768246678694436,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-02-09,Åland,0-9,3225.954075774971,0.1859931113662456,1.8599311136624561,1.1690995571592582,0.8768246678694436,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-02-10,Åland,0-9,3224.857087116387,0.2857193530557254,2.857193530557254,1.7959502192074166,1.3469626644055623,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-02-11,Åland,0-9,3226.9030113414155,0.0997262416894798,0.997262416894798,0.6268506620481588,0.47013799653611904,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-02-12,Åland,0-9,3226.9030113414155,0.0997262416894798,0.997262416894798,0.6268506620481588,0.47013799653611904,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-02-13,Åland,0-9,3225.8060226828316,0.1994524833789596,1.994524833789596,1.2537013240963175,0.9402759930722381,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-02-14,Åland,0-9,3225.8060226828316,0.1994524833789596,1.994524833789596,1.2537013240963175,0.9402759930722381,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-02-15,Åland,0-9,3225.8060226828316,0.1994524833789596,1.994524833789596,1.2537013240963175,0.9402759930722381,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-02-16,Åland,0-9,3224.7184520613623,0.2983225398761347,2.983225398761347,1.8751702506499894,1.406377687987492,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-02-17,Åland,0-9,3221.465158234071,0.5940765241753554,5.940765241753554,3.73419529481652,2.80064647111239,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-02-18,Åland,0-9,3212.7645932623195,1.3850369761527563,13.850369761527563,8.705946707245896,6.529460030434422,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-02-19,Åland,0-9,3198.6261751832235,2.6703477106160327,26.703477106160328,16.785042752443633,12.588782064332724,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-02-20,Åland,0-9,3184.4971751412427,3.9548022598870043,39.54802259887004,24.858757062146882,18.644067796610162,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-02-21,Åland,0-9,3175.7966101694915,4.745762711864405,47.45762711864405,29.83050847457626,22.372881355932194,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-02-22,Åland,0-9,3166.0084745762715,5.635593220338981,56.35593220338981,35.42372881355931,26.56779661016948,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-02-23,Åland,0-9,3161.8671719583035,6.012075276517862,60.12075276517862,37.79018745239799,28.34264058929849,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-02-24,Åland,0-9,3158.897031908968,6.28208800827564,62.820880082756396,39.48741033773259,29.615557753299445,0,0.0,0.0,0.0,0.0,0.0,0,0
2021-02-25,Åland,0-9,3156.094075753959,6.536902204185562,65.36902204185563,41.08909956916639,30.816824676874795,0,0.0,0.0,0.0,0.0,0.0,0,0
